state,state_abb,fips,year,year_frac,law_class,law_class_subtype,handguns_or_long_guns,age_for_minimum_age_laws,law_id
Louisiana,LA,22,2020,1,Firearm removal at scene of domestic violence,Authorized,handgun and long gun,#N/A,LA1054
Louisiana,LA,22,2021,1,Firearm removal at scene of domestic violence,Authorized,handgun and long gun,#N/A,LA1054
Louisiana,LA,22,2022,1,Firearm removal at scene of domestic violence,Authorized,handgun and long gun,#N/A,LA1054
Louisiana,LA,22,2023,0.999,Firearm removal at scene of domestic violence,Authorized,handgun and long gun,#N/A,LA1054
Louisiana,LA,22,2015,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2016,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2017,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2018,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2019,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2020,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2021,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2022,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2023,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,LA1055
Louisiana,LA,22,2015,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2016,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2017,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2018,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2019,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2020,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2021,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2022,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2023,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,LA1056
Louisiana,LA,22,2015,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2016,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2017,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2018,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2019,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2020,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2021,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2022,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2023,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,LA1057
Louisiana,LA,22,2015,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2016,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2017,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2018,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2019,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2020,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2021,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2022,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2023,0.999,Minimum age,Minimum age purchase - federal,long gun,#N/A,LA1058
Louisiana,LA,22,2015,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2016,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2017,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2018,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2019,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2020,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2021,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2022,1,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2023,0.999,Minimum age,Minimum age purchase - federal,handgun,18,LA1059
Louisiana,LA,22,2015,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2016,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2017,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2018,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2019,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2020,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2021,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2022,1,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Louisiana,LA,22,2023,0.999,Minimum age,Minimum age possession - federal,handgun,18,LA1060
Massachusetts,MA,25,2015,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2016,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2017,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2018,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2019,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2020,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2021,1,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2022,0.608,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2023,0,Background checks,Permit to purchase,handgun,#N/A,MA1001
Massachusetts,MA,25,2015,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2016,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2017,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2018,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2019,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2020,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2021,1,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2022,0.608,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2023,0,Background checks,Private sales : point of sale,handgun,#N/A,MA1002
Massachusetts,MA,25,2015,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2016,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2017,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2018,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2019,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2020,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2021,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2022,1,Background checks,Sales from dealer,long gun,#N/A,MA1003
Massachusetts,MA,25,2023,0.999,Background checks,Sales from dealer,long gun,#N/A,MA1003
Maine,ME,23,2015,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2016,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2017,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2018,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2019,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2020,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2021,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2022,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Maine,ME,23,2023,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,ME1003
Massachusetts,MA,25,2015,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2016,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2017,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2018,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2019,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2020,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2021,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2022,1,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2023,0.999,Castle doctrine,N/A,handgun and long gun,#N/A,MA1005
Massachusetts,MA,25,2015,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2016,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2017,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2018,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2019,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2020,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2021,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2022,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2023,0,Castle doctrine,N/A,handgun and long gun,#N/A,MA1006
Massachusetts,MA,25,2015,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2016,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2017,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2018,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2019,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2020,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2021,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2022,1,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2023,0.999,Child access laws,Safe storage,handgun and long gun,#N/A,MA1008
Massachusetts,MA,25,2015,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2016,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2017,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2018,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2019,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2020,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2021,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2022,1,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2023,0.999,Dealer license,N/A,long gun,#N/A,MA1009
Massachusetts,MA,25,2015,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2016,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2017,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2018,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2019,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2020,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2021,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2022,1,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2023,0.999,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,MA1010
Massachusetts,MA,25,2015,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2016,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2017,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2018,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2019,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2020,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2021,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2022,1,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2023,0.999,Firearm sales restrictions,Saturday night special ban,handgun,#N/A,MA1011
Massachusetts,MA,25,2015,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2016,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2017,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2018,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2019,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2020,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2021,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2022,1,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2023,0.999,Waiting period,Waiting periods: de facto (permit required),handgun,#N/A,MA1013
Massachusetts,MA,25,2015,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2016,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2017,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2018,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2019,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2020,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2021,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2022,1,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2023,0.999,Minimum age,Youth possession,handgun,21,MA1015
Massachusetts,MA,25,2015,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2016,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2017,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2018,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2019,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2020,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2021,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2022,1,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2023,0.999,Minimum age,Youth possession,long gun,15,MA1016
Massachusetts,MA,25,2015,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2016,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2017,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2018,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2019,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2020,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2021,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2022,1,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2023,0.999,Minimum age,Purchase and sale,handgun,21,MA1017
Massachusetts,MA,25,2015,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2016,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2017,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2018,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2019,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2020,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2021,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2022,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2023,0,Minimum age,Purchase and sale,long gun,15,MA1018
Massachusetts,MA,25,2015,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2016,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2017,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2018,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2019,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2020,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2021,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2022,1,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2023,0.999,Minimum age,Purchase and sale,long gun,18,MA1020
Massachusetts,MA,25,2015,0,Waiting period,Waiting periods: de facto (permit required),long gun,#N/A,MA1023
Massachusetts,MA,25,2016,0,Waiting period,Waiting periods: de facto (permit required),long gun,#N/A,MA1023
Massachusetts,MA,25,2017,0,Waiting period,Waiting periods: de facto (permit required),long gun,#N/A,MA1023
Massachusetts,MA,25,2018,0,Waiting period,Waiting periods: de facto (permit required),long gun,#N/A,MA1023
